label,review
0,"垃圾,服务生爱理不理.房间残旧不堪,还有异味.酒店最少有20年历史,资料打是开业两年?"
0,春节是住的，位置不错，交通方便，周围环境也不错，购物很方便。房间大，卫生间超大，个人感觉完全是浪费空间，房间老旧。前台服务一般。早餐只有韭菜猪肉馅的饺子跟米汤。是我吃过的最糟糕的酒店早餐。电梯很恐怖。不过一楼的老大爷很亲切。
0,"一般一般,以后肯定不会再住这里了，服务一般"
0,除大堂像一个挂牌五星级酒店外，其他真的没找到可以达标的。设施陈旧，比如地毯差，而且脏！床和被子跟一般的小酒店差不多，卫生间也一般，总之在大堂感觉很好，到了房间就发现被大堂忽悠了！
0,电梯维修，只能爬楼，房间不大，设施一般。房间里居然连个大灯都没有，只有一盏远远的台灯晃着暗暗的光。最恐怖的是窗户外面就是走廊，隔音基本为零，只要有人走路说话，都会有回音，特响。清晨就有酒店人员穿着拖鞋嘻嘻哈哈的走过，您就别想睡了。
0,"如要入住住以下,我提最好不要入住,通程有很多.1.要投金苑酒店1.我是定12/26-12/28共二晚金苑酒店.定要求三房在同一.可是有一房在A座($450).另外在($330)在B座.我到前台的工作"
0,建议不要入住！简直就是2星级以下的宾馆。根本体会不到啥服务。只有嘈杂的人声。整个就是接待旅游会议团队的只顾赚钱的宾馆。早上吃饭更是乱。吃个饭都不安宁。
0,所谓的携程四星，电梯又小又脏，从电梯到楼道到房间充满低档招待所的味道，半夜2点居然有自称服务员（女）的人敲门，不会再住这家酒店了，对携程的推荐也表示怀疑！
0,交通不便是地方最最令我失望的地方，住了三天，第一天，打不到的士，酒店的司了商竟然收我40去一上打只要不到20的地方。不是的，而是趁火打劫的行在令我怒。房的第二晚上，竟然有空，只慢吹。而且房的隔音也不怎么，白天晚上都可以到KTV和夜的歌。本酒店的房，和格我喜的，不以上的，以後真的不敢恭。
0,携程的描述是错误的，根本不是什么“高级商务酒店”，应该是和莫泰168一样的“炮店”，整个房间是红色基调装饰，和妓院差不多，床的确是圆的，晚上竟然有蟑螂，退房时前台搞不清如何将预授权转为消费，折腾了很久，期间不停的提出要用现金结算等方案，在本人的坚持下终于消费成功，哎，打死都不住咯！！！
0,酒店外观看起来不错，但房间内的物品实在是太陈旧了，席梦思床竟然是左右高低不平的，一躺下人就会滚向一边，致电管家部后，很快来了一位服务生，也没怎么看情况，就动作熟练地干开了：将被子、枕头、床单等往行李桌上一扔，再将席梦思床翻个身，最后再将床单什么的一铺，整个动作非常连贯，真是一气呵成，看得出来，同样的事情服务生们做得多了。浴室内的大浴巾磨损得非常非常薄了，在别的酒店里早就不会再拿出来给客人用了，拖鞋象纸一样的都坚持不了多久的，梳子也没有的。电视频道也非常少，HBO什么的就别想了。优点就是酒店附近交通非常方便，多条公交车都有站点的，附近的饭店也比较多，吃饭不成问题。
0,照片与事实不符，房间太小，昆山实际上有很多酒店比这个好，价格也更便宜，携程的价格在该酒店无优势。
0,非常糟糕！1。我们通过其商务中心包了一辆车游西湖，该车拉我们去不正规景点买茶叶（我们买了），然后在中途突然说家中有事，最后中断了包车服务。你能想象一下在人生地不熟的地方，被扔下的感受吗？--过后商务中心致歉说该司机惦记着回家打麻将！2。客房消费说明单有手工涂改，极易误导-酒店之后也承认这一点，说今后改正，但是，误导的消费仍然强迫顾客承担！--标准的小农意识管理型‘酒店’！建议你去订正规/国际型/连锁型酒店，通常有误会/不清楚之处，顾客利益在上！宾馆反馈2008年7月10日：您所提出的问题酒店非常重视，酒店商务中心为酒店外包单位，此事给酒店造成了不利影响，为杜绝此类事情的再次发生，酒店对商务中心承包人进行了批评和处罚，商务中心对该司机进行了开除处理。另外酒店消费单已更换，感谢您的意见！
0,9月30日我给朋友（从德国来湖南打算去张家界）预订了2间房1晚，第2天早上结帐时服务员硬说房间少了1个衣架，我朋友只好上去6楼看，结果是服务员数错了。我朋友很生气，说酒店服务员数数都数不清吗？发生这样的事，让客人感觉到很不愉快，同时耽误了客人结帐的时间。
0,晚上有很多按摩小姐打电话，很烦！告诉他们不要再打了还是照样打！前台无法用信用卡预授权，一定要现金交押金，而且还不然存放行李，搞得我拖着行李去银行取钱！（还好银行近，要不...）
0,以本人愚见，这个饭店实在是没什么值得称道的地方，甚至想找一处放置手提电脑的地方都很困难！好不容易摆好电脑却又找不到电源插口，郁闷至极！早餐吗？别说可口和品种多样了，不夸张地说，连填饱肚子都成问题，不行你就去试试！象其他评友讲的，乱七八糟的电话接连不断，让你不得安生，可怕！唯一的可取之处就是去机场方便。劝后来诸君勿选择这家酒店。
0,"蚊子一大把,一大堆,有洗的,有小姐服的,像野,吵得你快掉,真的要改"
0,"下飞机时长沙竟然35度.结果这个酒店,空调都没有,只有一个所谓的通风口,窗户又全订死了,只能伸个头出去透气,差点热死人了.而且酒店里什么东西都要钱,手能碰到的东西几乎都贴着价格,太恐怖了,以后免费请我住都不住了."
0,里面的装修太旧了，洗手间和浴室觉得不太干净，我住的房间所有的水龙头都不太好使，晚上的电话多，服务也比较一般
0,"很难相信通过携程会订到这么污秽不堪的酒店,浴室的水龙头和花洒已生锈,房间地毯是黑色的。"
0,服务比较差，晚上经常有骚扰电话。我最不满意的是，我就打了2分钟长途电话，他们说我电话没挂好，计费系统还是继续计算，结果收了我60块电话费。早餐听说很差，没有去试。
0,地点在十字路口边上，十分嘈杂，巴士车呼啦啦直到夜里11点。房间很小，洗漱用品不全：沐浴液、洗发液和洗手液是三合一的，很不好用。服务态度不好。电话查询时总是让你听音乐等待很长时间，然后无故将你电话挂断。多算了我一份早餐。
0,除了地理位置靠近王府井，其他实在不敢恭维。入住时发现茶杯里有半杯水，通知服务员更换，惊愕的发现，服务员把杯子中的水倒在卫生间后用水洗洗就放回原处，问她杯子不消毒吗，竟然毫无反应的离去。
0,除了地理位置很好之外，服务差，房间味道大，隔音效果差，早餐简直无法下箸另外，服务员经常拒绝客人使用信用卡！！！
0,"这个宾馆就在王府井步行街旁.地点相当好.价格也算优惠.但原本预定住5天,结果第二天就退房了.因该宾馆的空竟然停用.原因是北京市的供暖系已停用.後和其他店求才知道是胡扯...害我度了一寒冷的北京之夜."
0,是拿原来一栋老楼改建的，装修很新，但房间内地面没有地毯，感觉冷冰冰。隔墙隔音很差，晚上被隔壁做爱的声音吵得没法睡。电视频道太少，只有5个。网络带宽太小，只能收发电邮，下载东西简直是做梦。价格还算便宜。
0,"10月2号入住12楼大床房,房间太小,隔音差,3号换11楼双人间,淋浴间下水管堵塞,水漫金山啊.工程人员半夜来处理(辛苦了!).另早餐餐桌布菜渍很多.还好床上用品够干净,否则我很怀疑这是四星级酒店"
0,酒店空调有问题!蚊子太多!简直无法入睡!!!服务员的态度还不错的!
0,第二次去住，带着狗狗，保安说不能进去，我告知迟一点会交给朋友带走。保安无进一步意见，前台也未作任何提示，顺利入住。从进房间开始，就不断受到关照。1.一分钟后敲门告知要记得带狗狗出去；2.五分钟后打电话告知要带狗狗出去；3.十分钟后打电话告知要亲眼见到狗狗出去；4.十五分钟后告知如果没见到狗狗出去，他们要进房间检查；5.二十分钟后，再来电话，俺提出退房；6.三十分钟后电话告知退房要收人民币壹佰块！7.四十分钟后，朋友带狗狗出去。ps：期间狗狗没有发出任何声音，就好像是一条哑巴狗。不会再选择这家酒店了。
0,在当地算是比较好的酒店，所以每次去当地出差基本上都会住这家酒店。酒店服务一般，设施不是很理想，如果能够有针对性的进行改进会更好。
0,服务不则么样，太旧，旋转餐厅不转的，早餐的服务员好像我欠了他们钱一样，很差
0,"除了在湖边上这点好处之外.没有任何可以一提的优点.房间老旧,卧具破烂,脏兮兮的,我真服了!!!"
0,本以为三星级的宾馆还过得去，订了四个单间，总台服务员见我们是外地的，给我们的单间最小的竟然只有6个平方米，另一间霉味特重，条件显然不符合三星级单间标准，我们要求退房，不行。住6平方的是个驾驶员，不敢说，以为我给他安排的就是这么大。后来得知与总台交涉，才勉强给我们换了两个房间。我们同行的一致认为，这家酒店太差劲了。评价：服务态度差、房间差、没停车场……反正一切都糟糕透顶，第二天立马换地方。本会员评价绝无假话，建议不要选此家酒店。
0,1月7日入住，太一般了，对于2星降到1星或没有星级也就这样了。服务很差，服务员不知房内有客，未敲门竟直开门进入房间，要吓死人的。更痛苦的是，说是酒店，连饭都没地方吃，我是中午住进来的，没到晚饭时间就退房走人！
0,第一天去办入住手续时，前台的大姐一直掉着个脸，直到办完手续，眼皮也没抬一下，订的大床房给的却是双人房，只好又回前台去换，那位大姐始终也没抬眼皮。房间里竟然没有衣柜，没有袋泡茶，让人有些不习惯，但房间打扫得到是很干净，还有免费宽带。卫生间没有浴缸，早餐品种极少，酒店也只有一部电梯，很不方便，所以本来预订五天的，住了两天就退房了。
0,"先生在8/29入住时,收银台人员竟然可以将入住刷卡时的预授权800元当做消费来给客人刷信用卡,还打算撕走一张凭证,当时没注意到,但幸好三张凭证都要回来了.9/5,发现问题后,先生给酒店的收银台打了电话,在现在9/7号,都没人回复.真是素质与服务都不是一般的差!幸好另外找了信用卡银行在跟进了,真不知这800元最后会怎么样呢.补充点评2007年9月7日：在离开酒店结帐时,又说原来预授权(实际是消费)的卡用不了,要提供另一张信用卡,先生也不知就里,就用了另一张卡结帐离开了,仔细想想,这会不会是个局啊?稍不小心,800元就不知贡献给谁了?"
0,"对新月阁只有失望两个字,我敢说那些评论都是他们自己写的,在丽江太多又便宜又好的客栈根本不用提前预定,新月阁的价钱可以住别的更好的客栈好几天了,他的房间又小东西都没地方放,建议大家去住万古楼那条路的客栈,又大景观又好又便宜,大家把钱留着去玩吧!"
0,"我非常不满意新月阁客栈，如果有零分可以选，我宁可一分也不肯给.他们的服务太差了.明明含早餐的,居然早上服务员全然不知道,还是我本人大清早冒雨出去买的。更让人心寒和气愤的是:在中秋节的早晨,服务员在我们毫不知情的情况下,把房间转卖给别人,把我和一对美国夫妇赶走了。我和周围的几家客栈谈起此事,大家都非常震惊,居然有这种人!我强烈建议大家从此以后不要在这里住了。而且价格是附近的客栈的两倍."
0,不知道该酒店如何区分大床与标间？？？床和普通标间的床差不多大小，说是商务房间结果安排在一楼，如何让商务客人安心休息？？
0,房间真是好小，而且有股霉味，床单没洗干净，有不明的污渍，打到客房部要求换没人接电话，只能打到前台，送来条床单，我要求铺上，服务员说自己是前台的不负责铺床，客房部的人下班了，我只能自己铺。看上面几位评价数字电视比较吸引人，我觉得真是没什么可看的，存储的电影少得可怜，连续剧根本打不开。下次不会去住了。
0,以为和温州的华侨饭店一个系统，入住发现像校办酒店，房间隔音很差，而且不仅是左右，楼上的动静也听的到，房间有一股陈年的霉味，行政房就是大些，湖景一般，是湖的一小部分。服务像国企。
0,"外观还行,但是里面的环境就没法提了.卫生间有一股说不清的味道,本来想洗澡,但是看过卫生间后,还是打消了念头!早餐只有面包\粥\咸菜\,以及鸽子蛋大小的鸡蛋.吃完之后居然"
0,这个饭店真的很一般，感觉不太好。服务人员态度也不是很好，房间的水龙头出来的水开始相当长时间也是黄黄的。下次不会再去了
0,酒店很旧，很小，楼道里黑暗，其实就是个小旅馆的设施。建议不要去，吉林省宾馆还不错。
0,好烂的酒店，到前台登记的时候只有一个服务员，服务员对我同事直呼其名，同事还臭美说感觉是他大学的美女同学在叫他，我们住的所谓的商务房在7楼，电梯只能到6楼，到了房间一看，这7楼应该是后续改建成客房的，甚至可能是违章建筑，洗手间很小，是买的飞机上用的那种一体化产品。房间上不了网，电话打了一下按键就跳不起来，到同事的房间打电话叫服务员，过了半天跑上来两个愣头愣脑的东北小妹，态度热心，但是完全可以看出来是菜鸟。
0,房间超大，噪声巨响，浙江老板，总缺分量。
0,"这酒店的管理实在太有毛病了!10.22号通过携程订1晚.等要续房的时候说房间满?!!没有任何提前的告知,人还没走就把房间租给别人？!"
0,"本人于3月27日凌晨入住此酒店，作为一家三星级酒店，竟然没有热水，而前台服务员明知道却不在入住登记时预先告知！当我准备洗澡时发现没热水了，打电话到前台,电话竟然是坏的,而楼层的服务员不见踪影,我只得穿着一次性拖鞋到一楼前台质问,服务员以极其恶劣的态度说：“没有热水就是没有热水，你要不住就退房。”我再三解释说我只有两个小时的休息时间，两小时后还要赶飞机。她则始终无动于衷，好象与她没任何关系。我没办法，只好说让她出示酒店无热水的书面证明，她始终不给，僵持了很久，我这时发现一个大块头站在我身后，一转身是保安，他语气很凶地说“你什么态度？！”我这就奇怪了，我是客人，我还能有什么态度？我洗澡的基本要求得不到满足，还冷冰冰地赶我走，这时候让我退了房去哪里？再找到酒店就天亮了，飞机也要起飞了。这样的酒店能住人吗？把客人伤害了，再来道歉有什么用呢？而且房费照收，一分不得少！我作为携程的老会员以及一为旅游规划师，强烈建议携程慎重考虑与其的合作关系！还有西安市有关的旅游部门，我这里想多说一句，西安作为一个国际型的旅游目的地，西安的服务水平确实不敢恭维，普遍表现在酒店、出租车、民航大巴等方面，游客在西安极无安全感。本人常经过西安，以上是本人的深切体会，往往大众化的服务场所才是真正体现一个城市市民素质和服务水平的地方。补充点评2007年4月5日：另外,酒店的地址描述也不确切,酒店位于西北,而火车站在东北,如何能说毗邻呢?我记得我当时从火车站打车到那里需要十二块钱,估计是在5到6公里吧,莫非出租车绕路了?但从地图上看,酒店所在的西北三与火车站确实不能说是毗邻!"
0,严重的名不副实，所谓的准四星级差距太大。入住豪华大床间，房间小的只有一张床的位置，卫生间小的淋浴空间甚至转不开身。房屋隔音太差，隔壁两人说话的声音清晰入耳，楼道中服务员交谈的声音远远就能听到。餐厅小强横跑，哪儿还有心情吃得下去？这儿根本就不是个酒店，感觉像是KTV改造的，不行不行，太差了！
0,"大厅雄伟,但前台和房间太小、(走廊太长)房间分布太散，找同伴很累。如果能将宾馆分为2个馆,前台也分开,应该会有所改善。另外,与宾馆无关,长春出租车司机太坏了,表面热情背后狠斩,每次出差去都会遇到不愉快,投诉后也没有下文。这次从火车站去省宾馆只有6元的路程,结果被兜拉了45分钟。太损害长春形象了!今后如果没有重要的商务活动,我个人是绝不会再去长春的。希望长春市政府机关能尽快地严厉地进行整顿!!!"
0,装修前卫，但是绝对不够精致，甚至有低俗在里面，不耐看！包括大堂和房间，咋不注意，还以为进了装修档次不够的KTV。房间感觉脏兮兮的！性价比低！
0,"很久了,想起基本上还是产生不了"
0,该酒店严重名不副实，所谓的商务间豪华间就是一般的标准间，套间就是标准间多出一块，设施陈旧，严重上当。
0,"房间老旧,床单在要求下才更换了一张干净的,明明有双人房,前台却告之只有豪华套间.服务员以为客人听不懂广东话,私下里说:他订了套房不能给她改,真是岂有此理!宾馆反馈2008年3月4日：谢谢您的宝贵意见，我们会改正的。现在正在装修其中一楼，欢迎指点。"
0,酒店前台服务差，对待客人不热情。号称携程没有预定。感觉是客人在求他们，我们一定得住。这样的宾馆下次不会入住！
0,大家千万不要去住这间酒店;那里的服务员好像你欠了钱一样;特别是前台;好像你杀了他们全家一样;但是收费确是4星的收费喔;房间的空调就像拖拉机;我真不知携程现在越来越差了'我现在只能每去一个地方跟人酒店去了协议了!
0,实话说，此酒店有愧其大堂挂的四星的牌子。房间除了面积尚可外装修和内置相当一般，恐怕还达不到三星标准。只有一些房间有网络，虽然很先进的用wifi，但是信号非常弱。洗澡的时候发现没有沐浴液，服务员的工作态度十分马虎。
0,酒店位置就在火车站对面，车流密集，环境也很嘈杂，不适合女士前往。入住时，要注明住贵宾楼的，房间装修稍微好点。另外，服务人员的效率比较慢，不能太心急。
0,"哪里象个4星的样子哦!至少是我住过的4星里面服务最差的.根本就没有服务!总台:没有问候,没有笑容,没有道谢.象机器人.到处空荡荡的.浴缸坏了,我都懒的叫他们来修,因为我已经脱了衣服了.真的很差,那早餐的情形跟个大排档似的.补充点评2006年10月24日：当然总的来说,作为中等城市的酒店,大概都差不多是这个样子的了.至少安全,还算舒适."
0,4星？服务很差，房间的钥匙需要相当的技巧才能把门打开，而没人主动提，叫了服务员来开，开了就走。再次出门，再叫人来开，请教了服务人员才把方法告诉你。还有早餐不如2星的宾馆！还有总台预授了房钱，第二天却刷不出，搞了二十分钟，没经过我的同意，又刷走了房钱，预授继续冻结，很差！！！
0,"朋友来苏州，想想就推荐御庭吧，谁让这里离的近呢。到了门口才想起来，还没预定，立即拨打4008206666，通了，车也到了门口，门卫问：有没有预定，回答：正在预定，请抬起栏杆，我们到前台。门卫：不可以问：为什么？门卫：没有预定不能进问：我们可以到前台直接预定门卫：不可以，已经没房间了问：你怎么知道？我们正在联系前台，而且你大哥电话问一下，或让我们进去直接问一下，如果没有房我们转身就走，你又没有什么损失。门卫：就是不可以，没房间，而且有规定没有预定不能进。问：那我现在和你说有预定，是不是就可以进去了？......但是任凭我们如何解释都没有办法挪动一步，这时后面来了车要进入酒店，由于我的车被拦住，结果谁都没法进去。此时携程的电话已经回复，房间已经订好，可以立即入住。他也接到前台的通知，于是抬杆放车，但是居然连道歉的话也没有，并且丝毫不觉得自己做的不对。这时我心里的火已经烧到头顶，实在是无法抑制，所以也就是大声喝斥了他几句“你凭什么说没有房间？”还好朋友并不在意。不过对于这样的管理，这样的服务态度实在是让人气愤。门卫如果给酒店前台打个电话其实很容易知道是否有房，而这样做对酒店本身也没有任何好处，明明有房就是不卖，难道酒店这么财大气粗，店大欺客？宾馆反馈2008年8月14日：感谢您选择并入住苏州御庭酒店公寓,您提的宝贵意见,我们酒店引起了高度重视,将不断努力积极的改进,能为所有客人创造一个美好、温馨、舒适的居住环境,衷心感谢您对我们酒店的支持."
0,一直都介绍客户到这家酒店公寓，由于地理位置比较方便接送，临近苏州乐园，环境也比较好，像家一样的感觉，总体比较满意。直到最近遇到一些问题，让我有所怀疑是不是我的判断出了错。提出问题的是国外总部的CEO，房间没办法上网，第一天晚上因为要在12点前给加拿大发一个文件，晚餐后不得不早早回到房间工作，结果却上不了网，只好打电话沟通解释，忙到深夜。第二天回来询问了上网的密码和操作，前台翻了半天账册，打印出一张A4纸大小的说明，简单看了一下，发现需要建立连接，设置电脑，步骤及其复杂，略懂电脑的我都要有点担心操作不来。结果第三天，老板无精打采的告诉我他还是没法连接到网络。并且，告诉我下次不要再订这里了。我觉得在这样的情形下，真的很没有面子。在退房时酒店解释说有部分的房间可以直接上网，部分的需要手工设置，我真的很无奈，难道就不能事先说明吗？尤其是老外，电脑是意大利文的，设置起来又要懂电脑，又要懂语言，就不能不自找麻烦，给安排直接可以上网的房间？建议早点建立WIFI连接，彻底解决这个问题。当然，他不愿意住在这里还有其他的原因，他对于入住时要刷卡多押一天房费十分不满，他说他去过很多国家，唯独在中国会有酒店（当然不是所有的酒店，有的只押个卡号）这样去做，因为这样做是对人格的极大不信任，在发达国家决不会在入住时要求刷卡，或押现金，而且是远超过房价的金额。虽然我解释说，这是惯例，不管对中国人还是外国人都一样，决不是对外国人的歧视，但是心理还是觉得很不舒服，因为我们观念的落后，或是信用的落后。由于工作需要，要求延住一天时，酒店再次要求补刷差额，这次只要求加一天的房价，也许是我们的不满给了酒店人员太大的压力，他最后说也可以不用刷了，这时我真的发火了，难道规则是随便定的，随便执行的？可以刷也可以不刷，这算什么？？？卡都拿出来了，就这样收回去，恐怕老板的怒气也要再次被激起，于是又刷了500。结账时，问题又来了。手里有两张签单，由于费用超过第一张签单3元钱，于是被要求再刷一次1500，解释是不能消费超过授权，其余的3元从另外一张授权中刷。或者可以给现金3元。望着手里的1500元授权，500授权和1500消费，3元消费，老外几乎绝望了，实在搞不懂这么简单的事情居然被弄得这么复杂。他所能做的就是下次不再来找麻烦了。
0,"酒店性价比极底,早餐品种单调,老外一般只吃早餐,可这次不得不吃午饭;入住豪华层可房间很小,转身都困难,两张床只距离15CM远;马桶竟然没水;门弄了很久才打开;总体感觉是园林虽小还算可以,房间装修粗糙,我以为海德的产品一定不错,因为我住过398元的义乌海德大酒店,而扬州这间这是失礼人了.还收600多一晚宾馆反馈2008年7月14日：非常抱歉由于我们工作的不到之处给您带来的麻烦，我们已专门召开了部门协调会对您提出的问题进行调查。非常希望您能与我们营销部联系，以便奉上我们的礼品表达我们的歉意。衷心感谢您提出的宝贵意见。"
0,这个酒店就是招待所改建的，所以各项硬件设施非常简陋，关键是大门在二楼，也没有无障碍楼梯，背着行李上楼，更没有服务人员帮忙！晚上在一个居民区里休息，都不敢开窗户，总之，很不满意！
0,携程当天预定的房间，在1个小时都不到的时间到达酒店，却被告知已经没有该房型了，我不知道这个酒店是怎么管理的，如果没有诚信做预定，那就不要挂靠在携程上！而且还向携程反馈了不真实的信息，明明是入住了，却反馈没有！这次预定是给我的客户预订的，却搞出这等麻烦事来！以后不会再考虑这个酒店了！
0,图了离火车站近，不能太苛求。不过即使再住一定要住新楼。老楼好像属于文物一类，伪满时期建的？整体阴暗、楼道曲折、房间狭小、服务恶劣、还有骚扰电话。
0,"新年和太太了二天泉,最後是住了一天就走了,原因房感比不,洗手陋,前台管理十分混,Checkin入住人很多我可以理解,所以Checkout原因前台唯一的刷卡有,使我用信用卡下的金做不了取消,害我苦等了一小.本人很重服素,酒店唯一可取之是房服不,房服很貌,只可惜我再也不考再入住了...."
0,"非常不满这酒店，配不上5星。第一,客房服务员没有水平,房卡出问题，叫了20分钟仍没有人出来开门。第二,电掣跳闸..也等了15分钟才有人上来。第三,服务员没有礼貌,说话太不象话,前台也有些接待人员完全不懂操作。第四,也就是最不满意的,就是身为5星级的酒店，门口那些出租车司机胡乱开价,我们就像水鱼被人宰...我们说开价太贵,他们竟然说从5星级出来,讨价还价,会影响我们身份..这是什么道理?害得我们找不到车...这是我住的第一次遇到这样的5星级酒店,出现这样没有水平的配套。垃圾...........补充点评2007年12月10日：还有床太不象话了，睡的时候床垫竟然可以感觉到弹簧的铁丝…睡得很不舒服"
0,唯一找到的优点就是机顶盒比较先进，不过电视会突然没有声音。。打电话报修，竟来了位lady，根本不是维修人员，不知道是什么部门的，来看看情况，结果当然是“看看”而已。。房间里的水壶很脏，内壁有不明黑色恶心物。。房间还出现了一只巨大的蛾子，我们进房的时候窗户都是关着的，说明之前打扫不干净。。早餐种类少，质量也差。。牛奶是奶粉冲的，咖啡是速溶的，豆浆是有怪味的，粥也是口感不好的。。这种早餐居然要30RMB。。最气愤的是那顿晚饭，因为大家都很累，所以就在酒店吃了，打电话问有什么特色菜，居然以特色菜太多而不告知。饭店包间没有最低消费限额却还是不让我们进，只因为我们说我们吃不到400元。。大堂就是供应早餐的那间，桌布全是破的，上菜其慢无比。。一个菜吃完了还得等半天才来第二个菜。。本人等到胃痛，痛了一晚上。。后来的菜也有问题，在黑米饭中有不明物体，圆筒形，长约2毫米，切面和圆珠笔芯差不多。。叫小姐倒个茶要半天，端上来的茶竟是透明的，只能称为水！！叫小姐拿餐巾纸，小姐看了我们一眼，然后继续收隔壁那桌的桌子，收完了才过来招呼我们。。结账的时候，居然给我们打折了，百思不得其解，第二天才想明白，我们少了一道菜。。退房的时候，也蛮气愤的，用了接近20分钟，什么效率啊，有人入住的时候就把我们退房工作停下来，把我们晾一边。。我们说先把押金退了，也被拒绝，当我们把信用卡收起来的时候她又叫我们拿信用卡，然后不退押金的直接付账，我们明明告诉她信用卡是退押金的，另一张卡是付账的。。而且态度也不好也不够礼貌。。再也不会去住了。。
0,优点：1、床很舒服，软硬适中。2、房间比较干净。3、景观可以。4、地区方便，周围有超市、酒楼。缺点：1、房间太小，走道不足80CM。2、浴室、厕所很臭，难以忍受，估计是排水道没搞好，一股沼气味。3、前台服务一般，不让我信用卡预付托收，要我一次性结账，非常奇怪。4、装修过于简陋，性价比不高，这酒店应该属300元内的等级。总体来说，如果不是迫不得已为了去北京大学方便，我是不会再次入住这酒店的。
0,不咋地不象四星标准也没按摩的倒是有热水哪天
0,服务差，怎有一酒店水呢?我之前看到是一月的点评说没热方不到现去还是没有，投诉说要换另一家他们居然说叫我可考芦，我马上搬去别家。
0,"还不如直接到那里找个导游去订都比携程订的便宜,导游说十一他们能拿到300元的价格,携程给我的价格太高了"
0,我在9月19日入住的，本来在携程网上预定了3天，但是酒店的前台在我入住的时候，都没有问我要住几天就开了一个一天的票给我。当时真是非常的生气。也没有计较，就住进去了，22日离开的。结果回来携程通知我我只完成了1天的入住，只给我1天的积分。郁闷！入住当晚，酒店就进了一个团队，打麻将打倒3点多钟，吵得难以入睡。而且酒店的位置在张家界森林公园，游览武陵源风景区不是很方便。
0,定了两间一样的房，一间有宽带，一间没有？为什么？有宽带的一间，上网有时能上，有时上不了，急死活人！卫生间房顶漏水，房间里没有任何饮料，问服务员要饮料，回答必须现金结账，不可以挂房帐，岂有此理？
0,不好，感觉很差，特别是那服务态度，客人进来不闻不问，走时也没说“欢迎下次再来”，服务员脸上也基本看不到微笑，特别是那餐厅，我只能用“极差”二字形容，不好意思，因为我实在找不出比这更贴切的词汇了，在二楼用餐时，那服务员说的最多的就是“大家要吃好不要浪费”和“对不起，我们没菜了”，我看了一下表，才6：40，而晚餐时间是7：00结束，那么早就没菜了，那还叫“饭店”？后来一眼瞥见一块牌子，上面写道：食物没吃完，超出100g/10元收费。难道你们那饭是用金子做的？而且还抠门的很，饭凉了，用微锅炉加热，服务员一个劲得说“一分钟就够了，一分钟就够了”，我在想我们可是付钱进来的，可不是来受气的，更不是听你们说“现在菜贵了，我们都买不起菜”之类抱怨的话，所以我建议大家如果不是想来锻炼心理承受能力的或心理素质的，我相当不推荐此酒店
0,2月2日，我在这里住了一晚。由于有事情需要处理，我到下午4点才退房。根据酒店前台告示牌的说明：12点后退房的，每超过一小时需收费20元，最多收取50%房费（下午6点前退的）。这样，我应该另外再付80元。当付款时，服务人员（经理也在）则坚持要收我半天的房费（全天是178元）。我就根据他们告示写的据理力争，后来，他们表面认可我的观点。然后让我刷卡结帐，由于他的终端机器上没有显示具体金额的数字，我输入了密码，确认了。结果等打印出来的签单一看，数字是89元，而非80元。我拒绝在签单上签字。（后来问招商银行，银行说只要打印出来就有效，不管签字与否！我就奇怪，那签单上的签字有什么用？）服务人员包括那个经理，见他们小把戏得逞，在一边暗自高兴。我觉得很气愤，为这样没有信誉的员工，以及他们的落后意识。也不想想，因为自己的不道德，导致消费者对他们公司也产生不信任，这种后果是区区9元钱能比较的吗？后来我投诉到总店，过了一小时左右接到这个店经理的电话。基本意思是，有两种方案，1、我去店里拿下9元钱（而我这时候已经在武昌候车厅等待上车了！）2、下次还住这家店，给我补，并且按照比写成优惠很多的价格和我结算。我心想，真是无聊的很。我去拿？可能吗？我叫出租来回还要40多呢，且不说我时间。下次住？可能吗？别说你这个店，整个扬子江我都不会选择了。这种小聪明，欺骗消费者，最终决定了扬子江将是一家没有什么前景的企业。大家在入住前也仔细考虑下，别因为自己良好的愿望而向我一样遭遇到没必要的烦恼。
0,前几日山西旅游到大同，通过电话定了这个酒店。总体感觉非常不爽。房间刚刚够上三星标准，偏偏报了一个四星；入住后感觉就是一个洗浴中心，房间不隔音也比较乱。第二天结帐又是内部结算又是房间内的物品损坏，上去一看又说查错了，真的不知道搞什么。下回请携程推荐时注意一下酒店品味。不要砸招牌。
0,酒店房间小，设施陈旧，酒店靠马路，窗户很不隔音，影响休息
0,应该不是我第一次评价这个酒店了，没办法再次补充如下：1、早餐真是超级垃圾，做得真的感觉和猪食差不多，不知道请的什么厨师？2、仍然是早餐的问题，在大堂旁的一个好象是叫‘玛格丽特的’西餐厅；1>光线特别不好，谁都希望早上起来有个明亮的环境用餐，但这里肯定不是；2>给食品加温的不是电热式，采用的是燃烧腊来加热/保温，弄得餐厅里面很浓的一股腊燃烧后的气味，让人感觉非常不好；3、真不知道这样的酒店怎么样就能够评上4星？哎。。。
0,传说中当地最好的酒店，主观上的不说了，各人要求不同。三点非常不能让人接受！1、正对面就是火车头维修站（机务段），一整晚在呜呜呜……2、一晚来三个性骚扰电话！有个居然是三点，分别不同人打来的！3、酒店桑拿中心！根本就是那个……不说了！以后去内江！我宁愿坐车回自贡住！
